ref_id,date,party,recommendation
No 434,8 juin 1997 1997,PRD,non
No 434,8 juin 1997 1997,PDC,non
No 434,8 juin 1997 1997,PS,non
No 434,8 juin 1997 1997,UDC,non
No 434,8 juin 1997 1997,PLS,non
No 434,8 juin 1997 1997,AdI,non
No 434,8 juin 1997 1997,PEV,non
No 434,8 juin 1997 1997,PCS,non
No 434,8 juin 1997 1997,PST,non
No 434,8 juin 1997 1997,PES,non
No 434,8 juin 1997 1997,DS,oui
No 434,8 juin 1997 1997,UDF,oui
No 434,8 juin 1997 1997,PSL,oui
No 434,8 juin 1997 1997,Lega,oui
No 435,8 juin 1997 1997,PRD,non
No 435,8 juin 1997 1997,PDC,non
No 435,8 juin 1997 1997,PS,oui
No 435,8 juin 1997 1997,UDC,non
No 435,8 juin 1997 1997,PLS,non
No 435,8 juin 1997 1997,AdI,non
No 435,8 juin 1997 1997,PEV,non
No 435,8 juin 1997 1997,PCS,liberté de vote
No 435,8 juin 1997 1997,PST,oui
No 435,8 juin 1997 1997,PES,oui
No 435,8 juin 1997 1997,DS,non
No 435,8 juin 1997 1997,UDF,non
No 435,8 juin 1997 1997,PSL,non
No 435,8 juin 1997 1997,Lega,non
No 436,8 juin 1997 1997,PRD,oui
No 436,8 juin 1997 1997,PDC,oui
No 436,8 juin 1997 1997,PS,oui
No 436,8 juin 1997 1997,UDC,oui
No 436,8 juin 1997 1997,PLS,oui
No 436,8 juin 1997 1997,AdI,oui
No 436,8 juin 1997 1997,PEV,oui
No 436,8 juin 1997 1997,PCS,oui
No 436,8 juin 1997 1997,PST,non
No 436,8 juin 1997 1997,PES,oui
No 436,8 juin 1997 1997,DS,oui
No 436,8 juin 1997 1997,UDF,oui
No 436,8 juin 1997 1997,PSL,oui
No 436,8 juin 1997 1997,Lega,oui
No 437,28 septembre 1997 1997,PRD,oui
No 437,28 septembre 1997 1997,PDC,oui
No 437,28 septembre 1997 1997,PS,non
No 437,28 septembre 1997 1997,UDC,oui
No 437,28 septembre 1997 1997,PLS,oui
No 437,28 septembre 1997 1997,AdI,non
No 437,28 septembre 1997 1997,PEV,oui
No 437,28 septembre 1997 1997,PCS,non
No 437,28 septembre 1997 1997,PST,non
No 437,28 septembre 1997 1997,PES,non
No 437,28 septembre 1997 1997,DS,non
No 437,28 septembre 1997 1997,UDF,oui
No 437,28 septembre 1997 1997,PSL,oui
No 437,28 septembre 1997 1997,Lega,non
No 438,28 septembre 1997 1997,PRD,non
No 438,28 septembre 1997 1997,PDC,non
No 438,28 septembre 1997 1997,PS,non
No 438,28 septembre 1997 1997,UDC,oui
No 438,28 septembre 1997 1997,PLS,oui
No 438,28 septembre 1997 1997,AdI,non
No 438,28 septembre 1997 1997,PEV,non
No 438,28 septembre 1997 1997,PCS,non
No 438,28 septembre 1997 1997,PST,non
No 438,28 septembre 1997 1997,PES,non
No 438,28 septembre 1997 1997,DS,oui
No 438,28 septembre 1997 1997,UDF,oui
No 438,28 septembre 1997 1997,PSL,oui
No 438,28 septembre 1997 1997,Lega,liberté de vote
No 439,7 juin 1998 1998,PRD,oui
No 439,7 juin 1998 1998,PDC,oui
No 439,7 juin 1998 1998,PS,non
No 439,7 juin 1998 1998,UDC,oui
No 439,7 juin 1998 1998,PLS,oui
No 439,7 juin 1998 1998,AdI,oui
No 439,7 juin 1998 1998,PEV,oui
No 439,7 juin 1998 1998,PCS,non
No 439,7 juin 1998 1998,PST,liberté de vote
No 439,7 juin 1998 1998,PES,non
No 439,7 juin 1998 1998,DS,oui
No 439,7 juin 1998 1998,UDF,oui
No 439,7 juin 1998 1998,PSL,oui
No 439,7 juin 1998 1998,Lega,non
No 440,7 juin 1998 1998,PRD,non
No 440,7 juin 1998 1998,PDC,non
No 440,7 juin 1998 1998,PS,oui
No 440,7 juin 1998 1998,UDC,non
No 440,7 juin 1998 1998,PLS,non
No 440,7 juin 1998 1998,AdI,oui
No 440,7 juin 1998 1998,PEV,oui
No 440,7 juin 1998 1998,PCS,liberté de vote
No 440,7 juin 1998 1998,PST,liberté de vote
No 440,7 juin 1998 1998,PES,oui
No 440,7 juin 1998 1998,DS,oui
No 440,7 juin 1998 1998,UDF,oui
No 440,7 juin 1998 1998,PSL,non
No 440,7 juin 1998 1998,Lega,non
No 441,7 juin 1998 1998,PRD,non
No 441,7 juin 1998 1998,PDC,non
No 441,7 juin 1998 1998,PS,oui
No 441,7 juin 1998 1998,UDC,non
No 441,7 juin 1998 1998,PLS,non
No 441,7 juin 1998 1998,AdI,non
No 441,7 juin 1998 1998,PEV,non
No 441,7 juin 1998 1998,PCS,non
No 441,7 juin 1998 1998,PST,oui
No 441,7 juin 1998 1998,PES,oui
No 441,7 juin 1998 1998,DS,non
No 441,7 juin 1998 1998,UDF,non
No 441,7 juin 1998 1998,PSL,non
No 441,7 juin 1998 1998,Lega,oui
No 442,27 septembre 1998 1998,PRD,oui
No 442,27 septembre 1998 1998,PDC,oui
No 442,27 septembre 1998 1998,PS,oui
No 442,27 septembre 1998 1998,UDC,non
No 442,27 septembre 1998 1998,PLS,non
No 442,27 septembre 1998 1998,AdI,oui
No 442,27 septembre 1998 1998,PEV,oui
No 442,27 septembre 1998 1998,PCS,oui
No 442,27 septembre 1998 1998,PST,oui
No 442,27 septembre 1998 1998,PES,oui
No 442,27 septembre 1998 1998,DS,liberté de vote
No 442,27 septembre 1998 1998,UDF,non
No 442,27 septembre 1998 1998,PSL,non
No 442,27 septembre 1998 1998,Lega,non
No 443,27 septembre 1998 1998,PRD,non
No 443,27 septembre 1998 1998,PDC,non
No 443,27 septembre 1998 1998,PS,liberté de vote
No 443,27 septembre 1998 1998,UDC,non
No 443,27 septembre 1998 1998,PLS,non
No 443,27 septembre 1998 1998,AdI,non
No 443,27 septembre 1998 1998,PEV,non
No 443,27 septembre 1998 1998,PCS,non
No 443,27 septembre 1998 1998,PST,none
No 443,27 septembre 1998 1998,PES,oui
No 443,27 septembre 1998 1998,DS,oui
No 443,27 septembre 1998 1998,UDF,non
No 443,27 septembre 1998 1998,PSL,non
No 443,27 septembre 1998 1998,Lega,oui
No 444,27 septembre 1998 1998,PRD,non
No 444,27 septembre 1998 1998,PDC,non
No 444,27 septembre 1998 1998,PS,oui
No 444,27 septembre 1998 1998,UDC,non
No 444,27 septembre 1998 1998,PLS,non
No 444,27 septembre 1998 1998,AdI,oui
No 444,27 septembre 1998 1998,PEV,oui
No 444,27 septembre 1998 1998,PCS,oui
No 444,27 septembre 1998 1998,PST,oui
No 444,27 septembre 1998 1998,PES,oui
No 444,27 septembre 1998 1998,DS,non
No 444,27 septembre 1998 1998,UDF,non
No 444,27 septembre 1998 1998,PSL,non
No 444,27 septembre 1998 1998,Lega,oui
No 445,29 novembre 1998 1998,PRD,oui
No 445,29 novembre 1998 1998,PDC,oui
No 445,29 novembre 1998 1998,PS,oui
No 445,29 novembre 1998 1998,UDC,non
No 445,29 novembre 1998 1998,PLS,oui
No 445,29 novembre 1998 1998,AdI,oui
No 445,29 novembre 1998 1998,PEV,oui
No 445,29 novembre 1998 1998,PCS,oui
No 445,29 novembre 1998 1998,PST,oui
No 445,29 novembre 1998 1998,PES,oui
No 445,29 novembre 1998 1998,DS,non
No 445,29 novembre 1998 1998,UDF,oui
No 445,29 novembre 1998 1998,PSL,non
No 445,29 novembre 1998 1998,Lega,none
No 446,29 novembre 1998 1998,PRD,oui
No 446,29 novembre 1998 1998,PDC,oui
No 446,29 novembre 1998 1998,PS,oui
No 446,29 novembre 1998 1998,UDC,oui
No 446,29 novembre 1998 1998,PLS,oui
No 446,29 novembre 1998 1998,AdI,oui
No 446,29 novembre 1998 1998,PEV,oui
No 446,29 novembre 1998 1998,PCS,oui
No 446,29 novembre 1998 1998,PST,oui
No 446,29 novembre 1998 1998,PES,oui
No 446,29 novembre 1998 1998,DS,non
No 446,29 novembre 1998 1998,UDF,oui
No 446,29 novembre 1998 1998,PSL,oui
No 446,29 novembre 1998 1998,Lega,none
No 447,29 novembre 1998 1998,PRD,non
No 447,29 novembre 1998 1998,PDC,non
No 447,29 novembre 1998 1998,PS,oui
No 447,29 novembre 1998 1998,UDC,non
No 447,29 novembre 1998 1998,PLS,non
No 447,29 novembre 1998 1998,AdI,non
No 447,29 novembre 1998 1998,PEV,non
No 447,29 novembre 1998 1998,PCS,non
No 447,29 novembre 1998 1998,PST,oui
No 447,29 novembre 1998 1998,PES,oui
No 447,29 novembre 1998 1998,DS,non
No 447,29 novembre 1998 1998,UDF,non
No 447,29 novembre 1998 1998,PSL,non
No 447,29 novembre 1998 1998,Lega,none
No 448,29 novembre 1998 1998,PRD,oui
No 448,29 novembre 1998 1998,PDC,oui
No 448,29 novembre 1998 1998,PS,oui
No 448,29 novembre 1998 1998,UDC,oui
No 448,29 novembre 1998 1998,PLS,oui
No 448,29 novembre 1998 1998,AdI,oui
No 448,29 novembre 1998 1998,PEV,oui
No 448,29 novembre 1998 1998,PCS,oui
No 448,29 novembre 1998 1998,PST,non
No 448,29 novembre 1998 1998,PES,liberté de vote
No 448,29 novembre 1998 1998,DS,non
No 448,29 novembre 1998 1998,UDF,oui
No 448,29 novembre 1998 1998,PSL,oui
No 448,29 novembre 1998 1998,Lega,none
No 449,7 février 1999 1999,PRD,oui
No 449,7 février 1999 1999,PDC,oui
No 449,7 février 1999 1999,PS,oui
No 449,7 février 1999 1999,UDC,oui
No 449,7 février 1999 1999,PLS,oui
No 449,7 février 1999 1999,AdI,oui
No 449,7 février 1999 1999,PEV,oui
No 449,7 février 1999 1999,PCS,oui
No 449,7 février 1999 1999,PST,oui
No 449,7 février 1999 1999,PES,oui
No 449,7 février 1999 1999,DS,oui
No 449,7 février 1999 1999,UDF,oui
No 449,7 février 1999 1999,PSL,oui
No 449,7 février 1999 1999,Lega,non
No 450,7 février 1999 1999,PRD,oui
No 450,7 février 1999 1999,PDC,oui
No 450,7 février 1999 1999,PS,oui
No 450,7 février 1999 1999,UDC,oui
No 450,7 février 1999 1999,PLS,oui
No 450,7 février 1999 1999,AdI,oui
No 450,7 février 1999 1999,PEV,oui
No 450,7 février 1999 1999,PCS,oui
No 450,7 février 1999 1999,PST,oui
No 450,7 février 1999 1999,PES,non
No 450,7 février 1999 1999,DS,oui
No 450,7 février 1999 1999,UDF,oui
No 450,7 février 1999 1999,PSL,oui
No 450,7 février 1999 1999,Lega,oui
No 451,7 février 1999 1999,PRD,non
No 451,7 février 1999 1999,PDC,non
No 451,7 février 1999 1999,PS,non
No 451,7 février 1999 1999,UDC,oui
No 451,7 février 1999 1999,PLS,oui
No 451,7 février 1999 1999,AdI,non
No 451,7 février 1999 1999,PEV,non
No 451,7 février 1999 1999,PCS,non
No 451,7 février 1999 1999,PST,non
No 451,7 février 1999 1999,PES,non
No 451,7 février 1999 1999,DS,oui
No 451,7 février 1999 1999,UDF,non
No 451,7 février 1999 1999,PSL,oui
No 451,7 février 1999 1999,Lega,oui
No 452,7 février 1999 1999,PRD,oui
No 452,7 février 1999 1999,PDC,oui
No 452,7 février 1999 1999,PS,non
No 452,7 février 1999 1999,UDC,oui
No 452,7 février 1999 1999,PLS,oui
No 452,7 février 1999 1999,AdI,non
No 452,7 février 1999 1999,PEV,non
No 452,7 février 1999 1999,PCS,non
No 452,7 février 1999 1999,PST,non
No 452,7 février 1999 1999,PES,non
No 452,7 février 1999 1999,DS,non
No 452,7 février 1999 1999,UDF,oui
No 452,7 février 1999 1999,PSL,oui
No 452,7 février 1999 1999,Lega,oui
No 453,18 avril 1999 1999,PRD,oui
No 453,18 avril 1999 1999,PDC,oui
No 453,18 avril 1999 1999,PS,oui
No 453,18 avril 1999 1999,UDC,oui
No 453,18 avril 1999 1999,PLS,oui
No 453,18 avril 1999 1999,AdI,oui
No 453,18 avril 1999 1999,PEV,oui
No 453,18 avril 1999 1999,PCS,oui
No 453,18 avril 1999 1999,PST,non
No 453,18 avril 1999 1999,PES,oui
No 453,18 avril 1999 1999,DS,non
No 453,18 avril 1999 1999,UDF,oui
No 453,18 avril 1999 1999,PSL,non
No 453,18 avril 1999 1999,Lega,none
No 454,13 juin 1999 1999,PRD,oui
No 454,13 juin 1999 1999,PDC,oui
No 454,13 juin 1999 1999,PS,non
No 454,13 juin 1999 1999,UDC,oui
No 454,13 juin 1999 1999,PLS,oui
No 454,13 juin 1999 1999,AdI,oui
No 454,13 juin 1999 1999,PEV,oui
No 454,13 juin 1999 1999,PCS,non
No 454,13 juin 1999 1999,PST,non
No 454,13 juin 1999 1999,PES,non
No 454,13 juin 1999 1999,DS,oui
No 454,13 juin 1999 1999,UDF,oui
No 454,13 juin 1999 1999,PSL,oui
No 454,13 juin 1999 1999,Lega,none
No 455,13 juin 1999 1999,PRD,oui
No 455,13 juin 1999 1999,PDC,oui
No 455,13 juin 1999 1999,PS,non
No 455,13 juin 1999 1999,UDC,oui
No 455,13 juin 1999 1999,PLS,oui
No 455,13 juin 1999 1999,AdI,oui
No 455,13 juin 1999 1999,PEV,non
No 455,13 juin 1999 1999,PCS,non
No 455,13 juin 1999 1999,PST,non
No 455,13 juin 1999 1999,PES,non
No 455,13 juin 1999 1999,DS,oui
No 455,13 juin 1999 1999,UDF,oui
No 455,13 juin 1999 1999,PSL,oui
No 455,13 juin 1999 1999,Lega,none
No 456,13 juin 1999 1999,PRD,oui
No 456,13 juin 1999 1999,PDC,oui
No 456,13 juin 1999 1999,PS,oui
No 456,13 juin 1999 1999,UDC,non
No 456,13 juin 1999 1999,PLS,non
No 456,13 juin 1999 1999,AdI,oui
No 456,13 juin 1999 1999,PEV,oui
No 456,13 juin 1999 1999,PCS,oui
No 456,13 juin 1999 1999,PST,oui
No 456,13 juin 1999 1999,PES,oui
No 456,13 juin 1999 1999,DS,non
No 456,13 juin 1999 1999,UDF,non
No 456,13 juin 1999 1999,PSL,non
No 456,13 juin 1999 1999,Lega,none
No 457,13 juin 1999 1999,PRD,liberté de vote
No 457,13 juin 1999 1999,PDC,non
No 457,13 juin 1999 1999,PS,non
No 457,13 juin 1999 1999,UDC,oui
No 457,13 juin 1999 1999,PLS,non
No 457,13 juin 1999 1999,AdI,non
No 457,13 juin 1999 1999,PEV,non
No 457,13 juin 1999 1999,PCS,non
No 457,13 juin 1999 1999,PST,non
No 457,13 juin 1999 1999,PES,non
No 457,13 juin 1999 1999,DS,non
No 457,13 juin 1999 1999,UDF,non
No 457,13 juin 1999 1999,PSL,oui
No 457,13 juin 1999 1999,Lega,none
No 458,13 juin 1999 1999,PRD,non
No 458,13 juin 1999 1999,PDC,oui
No 458,13 juin 1999 1999,PS,oui
No 458,13 juin 1999 1999,UDC,non
No 458,13 juin 1999 1999,PLS,oui
No 458,13 juin 1999 1999,AdI,oui
No 458,13 juin 1999 1999,PEV,oui
No 458,13 juin 1999 1999,PCS,oui
No 458,13 juin 1999 1999,PST,oui
No 458,13 juin 1999 1999,PES,oui
No 458,13 juin 1999 1999,DS,non
No 458,13 juin 1999 1999,UDF,non
No 458,13 juin 1999 1999,PSL,non
No 458,13 juin 1999 1999,Lega,none
No 459,12 mars 2000 2000,PRD,oui
No 459,12 mars 2000 2000,PDC,oui
No 459,12 mars 2000 2000,PS,oui
No 459,12 mars 2000 2000,UDC,oui
No 459,12 mars 2000 2000,PLS,oui
No 459,12 mars 2000 2000,PEV,oui
No 459,12 mars 2000 2000,PCS,oui
No 459,12 mars 2000 2000,PST,oui
No 459,12 mars 2000 2000,PES,oui
No 459,12 mars 2000 2000,DS,oui
No 459,12 mars 2000 2000,UDF,oui
No 459,12 mars 2000 2000,PSL,oui
No 459,12 mars 2000 2000,Lega,oui
No 460,12 mars 2000 2000,PRD,non
No 460,12 mars 2000 2000,PDC,non
No 460,12 mars 2000 2000,PS,non
No 460,12 mars 2000 2000,UDC,oui
No 460,12 mars 2000 2000,PLS,non
No 460,12 mars 2000 2000,PEV,non
No 460,12 mars 2000 2000,PCS,non
No 460,12 mars 2000 2000,PST,non
No 460,12 mars 2000 2000,PES,non
No 460,12 mars 2000 2000,DS,oui
No 460,12 mars 2000 2000,UDF,non
No 460,12 mars 2000 2000,PSL,oui
No 460,12 mars 2000 2000,Lega,oui
No 461,12 mars 2000 2000,PRD,non
No 461,12 mars 2000 2000,PDC,non
No 461,12 mars 2000 2000,PS,oui
No 461,12 mars 2000 2000,UDC,non
No 461,12 mars 2000 2000,PLS,non
No 461,12 mars 2000 2000,PEV,non
No 461,12 mars 2000 2000,PCS,oui
No 461,12 mars 2000 2000,PST,oui
No 461,12 mars 2000 2000,PES,oui
No 461,12 mars 2000 2000,DS,non
No 461,12 mars 2000 2000,UDF,non
No 461,12 mars 2000 2000,PSL,non
No 461,12 mars 2000 2000,Lega,non
No 462,12 mars 2000 2000,PRD,non
No 462,12 mars 2000 2000,PDC,non
No 462,12 mars 2000 2000,PS,non
No 462,12 mars 2000 2000,UDC,non
No 462,12 mars 2000 2000,PLS,non
No 462,12 mars 2000 2000,PEV,non
No 462,12 mars 2000 2000,PCS,non
No 462,12 mars 2000 2000,PST,non
No 462,12 mars 2000 2000,PES,liberté de vote
No 462,12 mars 2000 2000,DS,oui
No 462,12 mars 2000 2000,UDF,oui
No 462,12 mars 2000 2000,PSL,non
No 462,12 mars 2000 2000,Lega,liberté de vote
No 463,12 mars 2000 2000,PRD,non
No 463,12 mars 2000 2000,PDC,non
No 463,12 mars 2000 2000,PS,oui
No 463,12 mars 2000 2000,UDC,non
No 463,12 mars 2000 2000,PLS,non
No 463,12 mars 2000 2000,PEV,oui
No 463,12 mars 2000 2000,PCS,oui
No 463,12 mars 2000 2000,PST,liberté de vote
No 463,12 mars 2000 2000,PES,oui
No 463,12 mars 2000 2000,DS,non
No 463,12 mars 2000 2000,UDF,non
No 463,12 mars 2000 2000,PSL,non
No 463,12 mars 2000 2000,Lega,non
No 464,21 mai 2000 2000,PRD,oui
No 464,21 mai 2000 2000,PDC,oui
No 464,21 mai 2000 2000,PS,oui
No 464,21 mai 2000 2000,UDC,oui
No 464,21 mai 2000 2000,PLS,oui
No 464,21 mai 2000 2000,PEV,oui
No 464,21 mai 2000 2000,PCS,oui
No 464,21 mai 2000 2000,PST,oui
No 464,21 mai 2000 2000,PES,oui
No 464,21 mai 2000 2000,DS,non
No 464,21 mai 2000 2000,UDF,non
No 464,21 mai 2000 2000,PSL,non
No 464,21 mai 2000 2000,Lega,non
No 465.1,24 septembre 2000 2000,PRD,non
No 465.1,24 septembre 2000 2000,PDC,non
No 465.1,24 septembre 2000 2000,PS,oui
No 465.1,24 septembre 2000 2000,UDC,non
No 465.1,24 septembre 2000 2000,PLS,non
No 465.1,24 septembre 2000 2000,PEV,oui
No 465.1,24 septembre 2000 2000,PCS,oui
No 465.1,24 septembre 2000 2000,PST,oui
No 465.1,24 septembre 2000 2000,PES,oui
No 465.1,24 septembre 2000 2000,DS,oui
No 465.1,24 septembre 2000 2000,UDF,non
No 465.1,24 septembre 2000 2000,PSL,non
No 465.1,24 septembre 2000 2000,Lega,non
No 465.2,24 septembre 2000 2000,PRD,non
No 465.2,24 septembre 2000 2000,PDC,oui
No 465.2,24 septembre 2000 2000,PS,oui
No 465.2,24 septembre 2000 2000,UDC,non
No 465.2,24 septembre 2000 2000,PLS,non
No 465.2,24 septembre 2000 2000,PEV,oui
No 465.2,24 septembre 2000 2000,PCS,oui
No 465.2,24 septembre 2000 2000,PST,oui
No 465.2,24 septembre 2000 2000,PES,oui
No 465.2,24 septembre 2000 2000,DS,oui
No 465.2,24 septembre 2000 2000,UDF,non
No 465.2,24 septembre 2000 2000,PSL,non
No 465.2,24 septembre 2000 2000,Lega,non
No 466,24 septembre 2000 2000,PRD,non
No 466,24 septembre 2000 2000,PDC,oui
No 466,24 septembre 2000 2000,PS,oui
No 466,24 septembre 2000 2000,UDC,non
No 466,24 septembre 2000 2000,PLS,non
No 466,24 septembre 2000 2000,PEV,oui
No 466,24 septembre 2000 2000,PCS,oui
No 466,24 septembre 2000 2000,PST,oui
No 466,24 septembre 2000 2000,PES,oui
No 466,24 septembre 2000 2000,DS,non
No 466,24 septembre 2000 2000,UDF,non
No 466,24 septembre 2000 2000,PSL,non
No 466,24 septembre 2000 2000,Lega,non
No 467,24 septembre 2000 2000,PRD,non
No 467,24 septembre 2000 2000,PDC,non
No 467,24 septembre 2000 2000,PS,non
No 467,24 septembre 2000 2000,UDC,oui
No 467,24 septembre 2000 2000,PLS,non
No 467,24 septembre 2000 2000,PEV,non
No 467,24 septembre 2000 2000,PCS,non
No 467,24 septembre 2000 2000,PST,non
No 467,24 septembre 2000 2000,PES,non
No 467,24 septembre 2000 2000,DS,oui
No 467,24 septembre 2000 2000,UDF,oui
No 467,24 septembre 2000 2000,PSL,oui
No 467,24 septembre 2000 2000,Lega,oui
No 468,24 septembre 2000 2000,PRD,non
No 468,24 septembre 2000 2000,PDC,non
No 468,24 septembre 2000 2000,PS,oui
No 468,24 septembre 2000 2000,UDC,non
No 468,24 septembre 2000 2000,PLS,non
No 468,24 septembre 2000 2000,PEV,oui
No 468,24 septembre 2000 2000,PCS,non
No 468,24 septembre 2000 2000,PST,oui
No 468,24 septembre 2000 2000,PES,oui
No 468,24 septembre 2000 2000,DS,non
No 468,24 septembre 2000 2000,UDF,non
No 468,24 septembre 2000 2000,PSL,non
No 468,24 septembre 2000 2000,Lega,oui
No 469,26 novembre 2000 2000,PRD,non
No 469,26 novembre 2000 2000,PDC,non
No 469,26 novembre 2000 2000,PS,oui
No 469,26 novembre 2000 2000,UDC,non
No 469,26 novembre 2000 2000,PLS,non
No 469,26 novembre 2000 2000,PEV,oui
No 469,26 novembre 2000 2000,PCS,oui
No 469,26 novembre 2000 2000,PST,oui
No 469,26 novembre 2000 2000,PES,oui
No 469,26 novembre 2000 2000,DS,non
No 469,26 novembre 2000 2000,UDF,non
No 469,26 novembre 2000 2000,PSL,non
No 469,26 novembre 2000 2000,Lega,oui
No 470,26 novembre 2000 2000,PRD,non
No 470,26 novembre 2000 2000,PDC,non
No 470,26 novembre 2000 2000,PS,oui
No 470,26 novembre 2000 2000,UDC,non
No 470,26 novembre 2000 2000,PLS,non
No 470,26 novembre 2000 2000,PEV,oui
No 470,26 novembre 2000 2000,PCS,oui
No 470,26 novembre 2000 2000,PST,oui
No 470,26 novembre 2000 2000,PES,oui
No 470,26 novembre 2000 2000,DS,non
No 470,26 novembre 2000 2000,UDF,non
No 470,26 novembre 2000 2000,PSL,non
No 470,26 novembre 2000 2000,Lega,oui
No 471,26 novembre 2000 2000,PRD,non
No 471,26 novembre 2000 2000,PDC,non
No 471,26 novembre 2000 2000,PS,oui
No 471,26 novembre 2000 2000,UDC,non
No 471,26 novembre 2000 2000,PLS,non
No 471,26 novembre 2000 2000,PEV,oui
No 471,26 novembre 2000 2000,PCS,oui
No 471,26 novembre 2000 2000,PST,oui
No 471,26 novembre 2000 2000,PES,oui
No 471,26 novembre 2000 2000,DS,non
No 471,26 novembre 2000 2000,UDF,non
No 471,26 novembre 2000 2000,PSL,non
No 471,26 novembre 2000 2000,Lega,non
No 472,26 novembre 2000 2000,PRD,non
No 472,26 novembre 2000 2000,PDC,non
No 472,26 novembre 2000 2000,PS,non
No 472,26 novembre 2000 2000,UDC,non
No 472,26 novembre 2000 2000,PLS,non
No 472,26 novembre 2000 2000,PEV,non
No 472,26 novembre 2000 2000,PCS,non
No 472,26 novembre 2000 2000,PST,non
No 472,26 novembre 2000 2000,PES,non
No 472,26 novembre 2000 2000,DS,non
No 472,26 novembre 2000 2000,UDF,non
No 472,26 novembre 2000 2000,PSL,non
No 472,26 novembre 2000 2000,Lega,oui
No 473,26 novembre 2000 2000,PRD,oui
No 473,26 novembre 2000 2000,PDC,oui
No 473,26 novembre 2000 2000,PS,non
No 473,26 novembre 2000 2000,UDC,oui
No 473,26 novembre 2000 2000,PLS,oui
No 473,26 novembre 2000 2000,PEV,oui
No 473,26 novembre 2000 2000,PCS,oui
No 473,26 novembre 2000 2000,PST,non
No 473,26 novembre 2000 2000,PES,non
No 473,26 novembre 2000 2000,DS,non
No 473,26 novembre 2000 2000,UDF,oui
No 473,26 novembre 2000 2000,PSL,oui
No 473,26 novembre 2000 2000,Lega,oui
No 474,4 mars 2001 2001,PRD,non
No 474,4 mars 2001 2001,PDC,oui
No 474,4 mars 2001 2001,PS,oui
No 474,4 mars 2001 2001,UDC,non
No 474,4 mars 2001 2001,PLS,oui
No 474,4 mars 2001 2001,PEV,non
No 474,4 mars 2001 2001,PCS,oui
No 474,4 mars 2001 2001,PST,oui
No 474,4 mars 2001 2001,PES,oui
No 474,4 mars 2001 2001,DS,non
No 474,4 mars 2001 2001,UDF,non
No 474,4 mars 2001 2001,PSL,non
No 474,4 mars 2001 2001,Lega,non
No 475,4 mars 2001 2001,PRD,non
No 475,4 mars 2001 2001,PDC,non
No 475,4 mars 2001 2001,PS,liberté de vote
No 475,4 mars 2001 2001,UDC,non
No 475,4 mars 2001 2001,PLS,non
No 475,4 mars 2001 2001,PEV,non
No 475,4 mars 2001 2001,PCS,non
No 475,4 mars 2001 2001,PST,non
No 475,4 mars 2001 2001,PES,non
No 475,4 mars 2001 2001,DS,non
No 475,4 mars 2001 2001,UDF,non
No 475,4 mars 2001 2001,PSL,non
No 475,4 mars 2001 2001,Lega,oui
No 476,4 mars 2001 2001,PRD,non
No 476,4 mars 2001 2001,PDC,non
No 476,4 mars 2001 2001,PS,oui
No 476,4 mars 2001 2001,UDC,non
No 476,4 mars 2001 2001,PLS,non
No 476,4 mars 2001 2001,PEV,oui
No 476,4 mars 2001 2001,PCS,oui
No 476,4 mars 2001 2001,PST,oui
No 476,4 mars 2001 2001,PES,oui
No 476,4 mars 2001 2001,DS,non
No 476,4 mars 2001 2001,UDF,non
No 476,4 mars 2001 2001,PSL,non
No 476,4 mars 2001 2001,Lega,non
No 477,10 juin 2001 2001,PRD,oui
No 477,10 juin 2001 2001,PDC,oui
No 477,10 juin 2001 2001,PS,oui
No 477,10 juin 2001 2001,UDC,non
No 477,10 juin 2001 2001,PLS,oui
No 477,10 juin 2001 2001,PEV,oui
No 477,10 juin 2001 2001,PCS,oui
No 477,10 juin 2001 2001,PST,non
No 477,10 juin 2001 2001,PES,non
No 477,10 juin 2001 2001,DS,non
No 477,10 juin 2001 2001,UDF,non
No 477,10 juin 2001 2001,PSL,non
No 477,10 juin 2001 2001,Lega,non
No 478,10 juin 2001 2001,PRD,oui
No 478,10 juin 2001 2001,PDC,oui
No 478,10 juin 2001 2001,PS,oui
No 478,10 juin 2001 2001,UDC,non
No 478,10 juin 2001 2001,PLS,oui
No 478,10 juin 2001 2001,PEV,oui
No 478,10 juin 2001 2001,PCS,liberté de vote
No 478,10 juin 2001 2001,PST,non
No 478,10 juin 2001 2001,PES,non
No 478,10 juin 2001 2001,DS,non
No 478,10 juin 2001 2001,UDF,non
No 478,10 juin 2001 2001,PSL,non
No 478,10 juin 2001 2001,Lega,non
No 479,10 juin 2001 2001,PRD,oui
No 479,10 juin 2001 2001,PDC,oui
No 479,10 juin 2001 2001,PS,oui
No 479,10 juin 2001 2001,UDC,oui
No 479,10 juin 2001 2001,PLS,oui
No 479,10 juin 2001 2001,PEV,oui
No 479,10 juin 2001 2001,PCS,oui
No 479,10 juin 2001 2001,PST,non
No 479,10 juin 2001 2001,PES,oui
No 479,10 juin 2001 2001,DS,liberté de vote
No 479,10 juin 2001 2001,UDF,non
No 479,10 juin 2001 2001,PSL,oui
No 479,10 juin 2001 2001,Lega,oui
No 480,2 décembre 2001 2001,PRD,oui
No 480,2 décembre 2001 2001,PDC,oui
No 480,2 décembre 2001 2001,PS,non
No 480,2 décembre 2001 2001,UDC,oui
No 480,2 décembre 2001 2001,PLS,oui
No 480,2 décembre 2001 2001,PEV,oui
No 480,2 décembre 2001 2001,PCS,oui
